                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     40,                 1.0851,                0.96223,                 1.2854,                0.84811,                0.77419,                0.86281,                0.58716,                 1.1392,                0.88044,                 1.2608,              0.0012476,              0.0012476,              0.0012476
                     41,                 1.0877,                0.97446,                 1.2832,                0.85997,                0.75806,                0.87136,                0.58667,                 1.1605,                0.87247,                 1.2674,              0.0012278,              0.0012278,              0.0012278
                     42,                  1.083,                0.95795,                 1.2843,                 0.8591,                0.77688,                 0.8652,                0.57843,                 1.1538,                0.91468,                 1.2749,               0.001208,               0.001208,               0.001208
                     43,                 1.0712,                0.95629,                 1.2831,                0.82834,                0.73253,                0.83241,                0.54612,                 1.2084,                0.96662,                 1.3197,              0.0011882,              0.0011882,              0.0011882
                     44,                 1.0773,                0.93835,                 1.2851,                0.85014,                0.76747,                0.87068,                0.57568,                 1.1699,                0.87344,                  1.255,              0.0011684,              0.0011684,              0.0011684
                     45,                 1.0555,                0.93609,                 1.2806,                0.82508,                0.77957,                0.86005,                0.57888,                 1.1436,                0.92845,                 1.2554,              0.0011486,              0.0011486,              0.0011486
                     46,                 1.0797,                0.94223,                 1.2831,                0.83521,                0.79023,                0.85961,                0.58312,                 1.1329,                0.89391,                 1.2539,              0.0011288,              0.0011288,              0.0011288
                     47,                 1.0664,                0.93587,                 1.2819,                 0.8627,                0.75161,                0.86633,                0.58973,                 1.1507,                0.87298,                 1.2611,               0.001109,               0.001109,               0.001109
                     48,                 1.0469,                0.89143,                 1.2591,                0.81557,                 0.7786,                0.85569,                 0.5728,                 1.1655,                0.90907,                 1.2677,              0.0010892,              0.0010892,              0.0010892
                     49,                 1.0327,                0.92008,                 1.2623,                0.86333,                 0.7621,                0.86527,                0.59869,                 1.0966,                0.85131,                 1.2234,              0.0010694,              0.0010694,              0.0010694
                     50,                 1.0309,                0.92175,                 1.2607,                0.83847,                0.82324,                0.87772,                  0.608,                 1.0965,                0.82853,                 1.2153,              0.0010496,              0.0010496,              0.0010496
                     51,                 1.0408,                0.91847,                 1.2713,                0.84322,                0.79301,                0.87269,                0.59195,                 1.1216,                0.88461,                 1.2359,              0.0010298,              0.0010298,              0.0010298
                     52,                 1.0271,                0.90744,                 1.2631,                0.87099,                 0.7895,                0.87508,                0.60006,                 1.1531,                0.83125,                 1.2509,                0.00101,                0.00101,                0.00101
                     53,                 1.0381,                0.88655,                 1.2602,                0.83103,                 0.8293,                0.88411,                 0.6023,                 1.1034,                0.81188,                 1.2125,              0.0009902,              0.0009902,              0.0009902
                     54,                 1.0234,                0.87042,                 1.2526,                0.84853,                0.80242,                0.87779,                0.60094,                 1.1111,                0.83694,                 1.2287,              0.0009704,              0.0009704,              0.0009704
                     55,                 1.0026,                0.87934,                  1.246,                0.85194,                0.79659,                0.88486,                0.61388,                 1.0978,                0.81679,                 1.2219,              0.0009506,              0.0009506,              0.0009506
                     56,                0.98724,                0.85722,                  1.219,                0.85668,                 0.8172,                0.88411,                0.61029,                 1.0948,                0.80676,                 1.2084,              0.0009308,              0.0009308,              0.0009308
                     57,                  1.014,                0.87276,                 1.2466,                0.83369,                0.79503,                0.86309,                 0.5972,                 1.1024,                0.84783,                   1.22,               0.000911,               0.000911,               0.000911
                     58,                0.99203,                0.85364,                 1.2388,                0.85899,                 0.8024,                 0.8839,                0.60999,                 1.0799,                0.80816,                 1.2023,              0.0008912,              0.0008912,              0.0008912
                     59,                 0.9955,                0.84884,                 1.2359,                0.86968,                0.78931,                0.87997,                0.60718,                 1.0851,                0.82654,                 1.2168,              0.0008714,              0.0008714,              0.0008714
                     60,                 1.0013,                0.85662,                 1.2384,                0.87361,                0.76478,                0.87646,                0.60822,                 1.0937,                0.82161,                 1.2113,              0.0008516,              0.0008516,              0.0008516
                     61,                0.97346,                0.80591,                 1.2127,                0.83679,                0.78495,                0.85866,                 0.5877,                 1.1314,                0.85673,                 1.2397,              0.0008318,              0.0008318,              0.0008318
                     62,                0.98245,                0.82156,                 1.2261,                0.83214,                 0.7957,                0.87517,                0.61181,                 1.0813,                0.80929,                 1.2091,               0.000812,               0.000812,               0.000812
                     63,                0.99254,                0.84152,                 1.2229,                0.85331,                0.80533,                0.87583,                0.60212,                  1.107,                0.84301,                 1.2165,              0.0007922,              0.0007922,              0.0007922
                     64,                0.96998,                0.82569,                 1.2199,                0.86227,                0.77016,                0.87156,                0.60562,                 1.0811,                0.82333,                 1.1977,              0.0007724,              0.0007724,              0.0007724
                     65,                0.94167,                 0.8029,                 1.2145,                0.83392,                0.81317,                0.87746,                0.61477,                 1.0696,                0.82523,                 1.1968,              0.0007526,              0.0007526,              0.0007526
                     66,                0.93439,                0.78516,                 1.1958,                0.86148,                0.77742,                0.86605,                0.59843,                 1.0912,                0.83427,                 1.2185,              0.0007328,              0.0007328,              0.0007328
                     67,                0.95732,                0.81023,                 1.2155,                0.88857,                0.77151,                0.88004,                0.61361,                 1.0833,                0.82518,                 1.2053,               0.000713,               0.000713,               0.000713
                     68,                0.94757,                 0.7803,                 1.1954,                0.84768,                0.82796,                0.89407,                0.62743,                 1.0745,                0.80609,                 1.2093,              0.0006932,              0.0006932,              0.0006932
                     69,                0.96939,                0.78523,                 1.2123,                0.83363,                0.80819,                  0.879,                0.61792,                 1.0795,                0.81138,                 1.2063,              0.0006734,              0.0006734,              0.0006734
                     70,                0.94295,                0.80656,                 1.1975,                0.87481,                0.79839,                0.88586,                0.61692,                 1.0865,                0.78764,                 1.2164,              0.0006536,              0.0006536,              0.0006536
                     71,                0.93746,                0.79075,                 1.1989,                 0.8683,                0.80914,                0.88446,                0.61601,                 1.1069,                0.79999,                 1.2212,              0.0006338,              0.0006338,              0.0006338
                     72,                0.93081,                0.76309,                 1.1951,                 0.8558,                0.81367,                0.88241,                0.61336,                 1.1055,                0.80955,                 1.2065,               0.000614,               0.000614,               0.000614
                     73,                0.91603,                0.73798,                 1.1816,                 0.8997,                0.78369,                0.89099,                 0.6219,                 1.0876,                0.77385,                 1.2005,              0.0005942,              0.0005942,              0.0005942
                     74,                0.92011,                 0.7333,                 1.1722,                0.86383,                 0.8172,                0.88836,                0.62186,                 1.0505,                0.78908,                  1.182,              0.0005744,              0.0005744,              0.0005744
                     75,                0.91906,                0.76371,                 1.1963,                0.86219,                0.80242,                0.88448,                 0.6254,                  1.056,                0.81278,                 1.1935,              0.0005546,              0.0005546,              0.0005546
                     76,                0.91169,                0.75388,                  1.188,                0.86161,                0.81855,                0.89232,                0.62087,                 1.0685,                 0.7758,                 1.1895,              0.0005348,              0.0005348,              0.0005348
                     77,                0.90936,                0.73351,                 1.1847,                0.86838,                0.81048,                0.88444,                0.61498,                 1.1137,                0.77826,                 1.2194,               0.000515,               0.000515,               0.000515
                     78,                0.89483,                0.72592,                 1.1625,                0.86519,                0.83675,                0.89656,                 0.6337,                  1.054,                0.74222,                 1.1882,              0.0004952,              0.0004952,              0.0004952
                     79,                0.91016,                0.72951,                  1.174,                0.88871,                0.80499,                0.89244,                0.62502,                 1.0801,                0.76835,                 1.2101,              0.0004754,              0.0004754,              0.0004754
                     80,                0.89741,                0.72291,                 1.1703,                0.87288,                0.81586,                0.89709,                0.63551,                  1.059,                0.75996,                 1.1885,              0.0004556,              0.0004556,              0.0004556
                     81,                 0.8679,                0.69901,                 1.1573,                0.86358,                0.83871,                0.89593,                0.63083,                  1.064,                0.76307,                 1.1946,              0.0004358,              0.0004358,              0.0004358
                     82,                0.89694,                0.72558,                 1.1722,                 0.8688,                0.81183,                0.88904,                0.62584,                 1.0676,                0.78179,                 1.1987,               0.000416,               0.000416,               0.000416
                     83,                0.86685,                0.70628,                 1.1572,                0.85448,                0.81989,                0.89308,                0.63353,                 1.0717,                0.76893,                 1.1989,              0.0003962,              0.0003962,              0.0003962
                     84,                0.88153,                0.70812,                 1.1587,                0.89118,                0.81456,                0.90299,                0.63614,                 1.0486,                0.74342,                  1.181,              0.0003764,              0.0003764,              0.0003764
                     85,                0.87018,                0.68695,                 1.1528,                0.85547,                0.81941,                0.88358,                0.61997,                 1.0681,                0.78415,                 1.1946,              0.0003566,              0.0003566,              0.0003566
                     86,                0.87393,                0.70174,                 1.1507,                0.86194,                0.83912,                 0.8924,                0.62889,                 1.0653,                0.75909,                 1.1884,              0.0003368,              0.0003368,              0.0003368
                     87,                 0.8558,                 0.6921,                 1.1491,                0.89371,                0.80238,                0.89502,                0.63045,                 1.0687,                0.75194,                 1.1939,               0.000317,               0.000317,               0.000317
                     88,                0.88717,                0.71355,                 1.1583,                0.87932,                0.81287,                0.89334,                0.63302,                 1.0591,                0.76212,                 1.1909,              0.0002972,              0.0002972,              0.0002972
                     89,                0.85671,                0.68417,                 1.1443,                0.89834,                0.80376,                0.89801,                0.63812,                 1.0569,                0.75711,                   1.19,              0.0002774,              0.0002774,              0.0002774
                     90,                0.84746,                0.67665,                  1.134,                0.88179,                0.80376,                0.89482,                0.63544,                 1.0597,                0.76889,                 1.1931,              0.0002576,              0.0002576,              0.0002576
                     91,                 0.7962,                0.57935,                 1.1209,                0.87096,                0.80242,                0.88729,                0.62188,                 1.0604,                0.76842,                 1.1946,              0.0002378,              0.0002378,              0.0002378
                     92,                0.76333,                0.53924,                 1.0904,                0.84939,                0.83199,                0.89911,                0.63272,                 1.0547,                0.74488,                  1.185,               0.000218,               0.000218,               0.000218
                     93,                0.75571,                 0.5218,                 1.0917,                0.87217,                0.81317,                0.90027,                0.63052,                 1.0528,                0.74142,                 1.1922,              0.0001982,              0.0001982,              0.0001982
                     94,                0.76262,                0.51184,                 1.0838,                0.89438,                0.79167,                0.89492,                0.63352,                 1.0447,                0.76028,                 1.1874,              0.0001784,              0.0001784,              0.0001784
                     95,                0.75079,                0.51334,                 1.0837,                0.87959,                0.78551,                0.89033,                0.63117,                 1.0536,                0.76052,                  1.189,              0.0001586,              0.0001586,              0.0001586
                     96,                0.73823,                0.50167,                 1.0752,                0.86829,                0.82402,                0.89576,                0.63664,                 1.0424,                0.74311,                 1.1873,              0.0001388,              0.0001388,              0.0001388
                     97,                0.75736,                0.52075,                 1.0928,                0.87852,                0.81586,                 0.8971,                0.63298,                 1.0462,                 0.7488,                 1.1905,               0.000119,               0.000119,               0.000119
                     98,                0.74427,                0.50537,                   1.08,                0.89285,                0.80639,                0.89602,                0.63562,                 1.0403,                0.75353,                 1.1862,               9.92e-05,               9.92e-05,               9.92e-05
                     99,                0.72932,                0.49499,                 1.0668,                0.89626,                0.80123,                0.89907,                0.64003,                 1.0398,                0.74589,                 1.1884,               7.94e-05,               7.94e-05,               7.94e-05
                    100,                0.73856,                0.49679,                 1.0828,                0.87879,                0.82661,                0.90159,                0.63862,                 1.0419,                0.74353,                 1.1905,               5.96e-05,               5.96e-05,               5.96e-05
